id,ad_id,session_id,user_ip,timestamp
1612,3,581f2d18d48dbdf2dd961d54562467fa,87.69.48.177,1215415676
1613,3,c11c58a8e1bc1bc7238611ef96777c6e,78.139.137.21,1215416511
1614,3,bc889c140b44a00e2ea1743f4186c25a,89.1.60.208,1215416901
1615,3,bc889c140b44a00e2ea1743f4186c25a,89.1.60.208,1215417038
1616,3,c4a2f45215690911e4d8b8e181570475,74.6.8.125,1215417243
1617,3,0e1c1334cbccc2450e09739d1570bbe9,212.143.93.245,1215417578
1618,3,5064bb82a61484f911a26f055246a3f4,78.139.137.21,1215417681
1619,3,529d17fd005a5e817cf8b4a79870505c,84.109.7.116,1215417888
1620,3,529d17fd005a5e817cf8b4a79870505c,84.109.7.116,1215418229
1621,3,04e9e0af6582a2d0dbb0f65d028f5f86,132.74.14.30,1215419543
1622,3,529d17fd005a5e817cf8b4a79870505c,84.109.7.116,1215420058
1623,3,74771913f96f4f569450693853fa189e,84.109.229.134,1215420168
1624,3,bb95130d16bd9fcfbe08c3a7a9d59612,78.139.137.21,1215420339
1625,3,529d17fd005a5e817cf8b4a79870505c,84.109.7.116,1215420564
1626,3,bb95130d16bd9fcfbe08c3a7a9d59612,78.139.137.21,1215421504
1627,3,529d17fd005a5e817cf8b4a79870505c,84.109.7.116,1215421557
1628,3,4d8495fddccd49f84b78e43a2220de76,194.90.80.25,1215422215
1629,3,bb95130d16bd9fcfbe08c3a7a9d59612,78.139.137.21,1215423557
1630,3,bb95130d16bd9fcfbe08c3a7a9d59612,78.139.137.21,1215424350
1631,3,d05267d5551568ef379a7accaf5c7c67,82.166.129.60,1215424701
1632,3,d1662e90e7330d70c5cf4be8a20e714d,85.250.210.17,1215424702
1633,1,4de49b6b313a2aa25edfa85360501d19,212.199.216.2,1215426689
1634,3,87edafde36a56dd353b659026a1eba61,89.18.189.13,1215427164
1635,3,006205528786ae083151587332b40946,84.109.7.116,1215427677
1636,3,006205528786ae083151587332b40946,84.109.7.116,1215427783
1637,3,006205528786ae083151587332b40946,84.109.7.116,1215427789
1638,3,cd694af825749eeb471d90ae6c6f5c89,212.116.163.254,1215427787
1639,3,6fd57011d780eda48d87be3a83cdb73a,79.177.102.253,1215428239
1640,3,006205528786ae083151587332b40946,84.109.7.116,1215428351
1641,3,3b163c6a02eb27f298c45b1d79d1f0d9,79.181.114.221,1215429331
1642,3,b641fa4662adeda55eafb57e3b1c7390,79.183.120.44,1215430036
1643,1,c858e3951b0515e2a3467fc56f2ef5a4,77.126.64.69,1215432917
1644,1,c858e3951b0515e2a3467fc56f2ef5a4,77.126.64.69,1215432991
1645,3,19ecab31423384f5f3de5363df517877,194.90.188.232,1215433264
1646,3,b641fa4662adeda55eafb57e3b1c7390,79.183.120.44,1215433430
1647,3,e42163fbf737ed7ee7ca841e1e4cd536,84.109.70.27,1215433673
1648,3,581f2d18d48dbdf2dd961d54562467fa,87.69.48.177,1215433830
1649,3,b641fa4662adeda55eafb57e3b1c7390,79.183.120.44,1215434350
1650,3,b641fa4662adeda55eafb57e3b1c7390,79.183.120.44,1215434783
1651,3,cf3fd72af7a6061a3938518cb750098f,77.92.254.226,1215435788
1652,3,60f51e93df184d470355d77fdf7a1893,212.25.107.145,1215436638
1653,3,da136ee084b60c487a920260c23342e9,89.138.198.231,1215438288
1654,3,ddde1f269dd2e5a3a5bbe36ecd79d92c,79.183.120.44,1215438446
1655,3,97d061c94d024571106d1d7ec522f2f7,79.178.117.127,1215438701
1656,3,e81083490e1b1463cce6a618718bd2c0,199.203.13.43,1215439111
1657,3,3a9f4b111b38485edacf0d19f27db85e,194.90.128.117,1215439175
1658,3,0be43d693644cdeebd4d0bdb9ab39334,150.70.84.44,1215439235
1659,3,048c5add0ed8af3cdceebc32a38a28be,89.138.138.62,1215440839
1660,3,0cc480a7063117973f0e9989a5cfeab5,84.228.21.101,1215441150
1661,3,6327ca1a857b0a9eda720a8517924b1a,89.139.85.88,1215443375
1662,3,b5066be90435483dc9f8a17ee9adc9de,84.109.99.95,1215443713
1663,3,43e3e0c6d62110d1e363fae706c13fd2,84.109.62.179,1215444059
1664,3,006205528786ae083151587332b40946,84.109.7.116,1215444299
1665,3,0df4fceee0dca78ad87a370ec5045534,79.181.177.82,1215444711
1666,3,0b13a8b18a7a8c745feb3b923cbdc7ad,82.81.11.204,1215445552
1667,3,0b13a8b18a7a8c745feb3b923cbdc7ad,82.81.11.204,1215447163
1668,3,df96d349c64cf1cb67488032ec07d045,212.143.56.121,1215447430
1669,3,bb95130d16bd9fcfbe08c3a7a9d59612,78.139.137.21,1215448133
1670,3,edc2060c8c3910374dd7ae580bda3cd9,80.179.208.161,1215448483
1671,3,bb95130d16bd9fcfbe08c3a7a9d59612,78.139.137.21,1215451675
1672,3,bb95130d16bd9fcfbe08c3a7a9d59612,78.139.137.21,1215452022
1673,3,39bddab81aa42a711e93914cfcf69a89,89.0.53.103,1215452783
1674,3,c6205ed009f4a785c4bbe9fd8afa78ed,77.127.231.161,1215452948
1675,3,1d9a4cb4aa360d9094f228a49754f356,77.125.20.12,1215453371
1676,3,c985e44f0bcf3a6c2d7ff12fa63f8082,79.178.117.127,1215453702
1677,3,0b13a8b18a7a8c745feb3b923cbdc7ad,82.81.11.204,1215453768
1678,3,0b13a8b18a7a8c745feb3b923cbdc7ad,82.81.11.204,1215453851
1679,3,035a11a95ddd86dddde1647d25483f9f,84.109.238.213,1215455129
1680,3,31064b41bc36c02010dcf36d90421a9c,84.109.99.95,1215455624
1681,3,c81e0c9a667755e4d7443057b6375ef9,78.139.137.21,1215456254
1682,3,3af2d6a7b298f82267e98c0f483700a2,89.138.198.103,1215456412
1683,3,c81e0c9a667755e4d7443057b6375ef9,78.139.137.21,1215456814
1684,3,311357ca27eeaa0d3dc1dc67c496a853,85.250.104.26,1215457297
1685,3,c81e0c9a667755e4d7443057b6375ef9,78.139.137.21,1215457482
1686,3,ff37c2a4eaeb1ffdfd642794a3a59302,212.143.91.97,1215458123
1687,3,6fd57011d780eda48d87be3a83cdb73a,79.177.102.253,1215458331
1688,3,f953e42187fa3e71804207cf85be4ece,192.116.57.245,1215458519
1689,3,c4669d860a517b449b1083bf3c0c9ce7,87.69.67.110,1215459356
1690,3,c4669d860a517b449b1083bf3c0c9ce7,87.69.67.110,1215459361
1691,3,0c56beea562036b79f85b4798aaabd2c,84.228.16.100,1215459365
1692,3,c81e0c9a667755e4d7443057b6375ef9,78.139.137.21,1215459540
1693,3,c81e0c9a667755e4d7443057b6375ef9,78.139.137.21,1215459656
1694,3,da7dc9a6c742abdf94f44427ff08adb5,219.132.7.10,1215459661
1695,3,da7dc9a6c742abdf94f44427ff08adb5,219.132.7.10,1215459710
1696,3,c81e0c9a667755e4d7443057b6375ef9,78.139.137.21,1215459870
1697,3,a1f53d05ba259b6d06616a1b4cf348fd,79.178.114.78,1215459871
1698,3,7132409b0ec61ef0d7a903bf1dc9462f,89.139.85.88,1215461682
1699,3,f56317144f1933dbe0eef982bb6dbf71,87.69.65.214,1215462341
1700,3,e630714cca05167b5439f0c541521ffe,89.1.20.115,1215462356
1701,3,7cb8beca2b0aaa9b4e0e5d2c5fc54b43,80.230.82.117,1215463022
1702,3,8d1b0de8379b23f4fa519cb01d7549ea,89.138.198.103,1215464326
1703,3,efc0044a6edc54bb564e7251537e0ee2,82.81.7.191,1215464553
1704,3,1d9a4cb4aa360d9094f228a49754f356,77.125.20.12,1215466069
1705,3,68b90010f02452e5c9d1cefe82537eb6,78.139.137.21,1215467284
1706,3,68b90010f02452e5c9d1cefe82537eb6,78.139.137.21,1215467808
1707,3,fe2a16c2eb48562b5b5496ed8f368f7a,82.81.11.204,1215467938
1708,3,3a751e90d31f3947abdbe8c010ff5652,209.234.171.38,1215469496
1709,3,d05267d5551568ef379a7accaf5c7c67,82.166.129.60,1215470702
1710,1,6bea2bbb0740df057d563ccd34f51c51,65.55.209.83,1215473095
1711,3,cbb9dec56ee1a5d44555322a244f18d7,78.139.137.21,1215475201
1712,3,5a521688f58b6d8c52784c5bde0a984f,89.139.107.227,1215475451
1713,3,e041d926272107389e9a0720de2d9675,89.138.151.97,1215477273
1714,3,e041d926272107389e9a0720de2d9675,89.138.151.97,1215477399
1715,3,cdb1260942754c85963eba740ea2feaf,66.249.66.16,1215488724
1716,3,be7ab31b4bea8100a885bb4969a6686e,84.109.7.116,1215491723
1717,3,adfb2200c9fd7dcf63fb5205da3e0fb7,78.157.143.161,1215493237
1718,1,4d0f421951d9275a800892626191953e,209.234.171.38,1215494377
1719,3,ec26ef0b68baa017c6598191006a2db0,199.203.13.43,1215496077
1720,3,363f9af825a29199aabbf8fc26d32b04,59.166.65.217,1215496498
1721,3,5360b54242d18ede7c3ccd48b6711b2a,195.189.142.198,1215497867
1722,3,e630714cca05167b5439f0c541521ffe,77.125.160.28,1215498271
1723,3,1d9a4cb4aa360d9094f228a49754f356,77.125.20.12,1215499132
1724,3,08872a36e3737895c48e9f1fd3796b98,194.90.80.25,1215500014
1725,3,ff434244478d71f101184fb31ba5e821,84.109.238.213,1215501025
1726,3,d2913c05aa5a599eaca3a59b00947da9,89.139.112.144,1215501865
1727,3,cbb9dec56ee1a5d44555322a244f18d7,78.139.137.21,1215504770
1728,3,f5cee35f5912e48f9abf70ee6025c691,80.179.117.219,1215505546
1729,3,245569b69f79c421ba20e76dc6838b92,217.132.63.18,1215505688
1730,3,e041d926272107389e9a0720de2d9675,89.138.151.97,1215506270
1731,3,e041d926272107389e9a0720de2d9675,89.138.151.97,1215506306
1732,3,d06641f866bb95d2491d66e27a83a140,157.181.20.159,1215506704
1733,3,51ecfd0f5fbdef7829495a883d1ea7e3,212.143.137.182,1215508025
1734,3,8ea0d3aa4f1d85446e547174d1aeac30,66.249.66.16,1215508283
1735,3,565d36dd2f6c863199c08f0fb0299053,84.228.24.82,1215509106
1736,3,7024566354555d44973708d979d8b7c8,195.117.171.7,1215509187
1737,3,7024566354555d44973708d979d8b7c8,195.117.171.7,1215509192
1738,3,1312204da164644df85da4ccba1dc6b3,62.90.2.9,1215509378
1739,3,d01a3bc109f93e8a1ec13f98764aef7b,72.36.132.226,1215510680
1740,3,d01a3bc109f93e8a1ec13f98764aef7b,72.36.132.226,1215510694
1741,3,adf589d4f465fa64724df020d87f6df0,89.138.76.232,1215512200
1742,3,ba12adfcbec59d528851b3a4815b4cab,217.132.190.76,1215512488
1743,3,d98ee8dd68856887cdb0c9dbc277017a,79.177.102.253,1215512892
1744,3,4e8f1cc5c0377b81d5350376fe6fd9da,87.69.13.118,1215513810
1745,3,40270f9f4d9c3ad9cb3c03af1e9aaeb4,82.81.11.204,1215515725
1746,3,4c5c3d731f7b8701023fcb4180a0ea7a,62.219.145.222,1215516269
1747,3,be7ab31b4bea8100a885bb4969a6686e,84.109.7.116,1215517324
1748,3,e041d926272107389e9a0720de2d9675,89.138.151.97,1215517543
1749,3,e630714cca05167b5439f0c541521ffe,77.125.160.28,1215518196
1750,3,1d9a4cb4aa360d9094f228a49754f356,79.181.103.235,1215518635
1751,3,55ced2e2447cbd08ac58363dcc820772,84.228.21.101,1215519503
1752,3,40270f9f4d9c3ad9cb3c03af1e9aaeb4,82.81.11.204,1215521921
1753,3,40270f9f4d9c3ad9cb3c03af1e9aaeb4,82.81.11.204,1215521982
1754,3,b39264e0e94bafd16748a1b16f344b8d,77.92.254.226,1215522299
1755,3,b39264e0e94bafd16748a1b16f344b8d,77.92.254.226,1215524103
1756,3,e041d926272107389e9a0720de2d9675,89.138.151.97,1215524631
1757,3,b39264e0e94bafd16748a1b16f344b8d,77.92.254.226,1215524908
1758,3,b39264e0e94bafd16748a1b16f344b8d,77.92.254.226,1215525568
